"Datenmodell","Kategorie","Tabellenname","Datenfeldname","Datenfeldbezeichnung","Beschreibung","Anmerkung","Datentyp","Anzahl Stellen","Muss / Kann","NULL-/ NA-Werte","Min","Max","Ausprägungen","Verfügbare BJ","DM 1","DM 2","DM 3","BJ 2009","BJ 2010","BJ 2011","BJ 2012","BJ 2013","BJ 2014","BJ 2015","BJ 2016","BJ 2017","BJ 2018","BJ 2019","BJ 2020","BJ 2021","BJ 2022"
"DM3","Ambulante Fälle","AMBLEIST","GONR","Gebührenordnungsnummer","","https://www.gkv-datenaustausch.de/media/dokumente/leistungserbringer_1/aerzte/technische_anlagen___aktuell/20230522_TA1_21.pdf 
 Weitere Informationen zur Gebührenordnung finden Sie auch unter https://www.gesetze-im-internet.de/go__1982/BJNR015220982.html","alphanum.","1..25","M","FALSE","","","","2019, 2020, 2021, 2022","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","TRUE","TRUE"
"DM3","Ambulante Fälle","AMBLEIST","GONRDAT","Datum der Gebührenordnungsnummer","Format JJJJMMTT","","numerisch","8","M","FALSE","","","","2019, 2020, 2021, 2022","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","TRUE","TRUE"
"DM3","Ambulante Fälle","AMBLEIST","MULTIPLIKATOR","Anzahl der erbrachten Leistungen je Gebührenordnungsnummer","Dieser Wert gibt die Anzahl der erbrachten Leistungen je Gebührenordnungsnummer wieder.","","numerisch","..6","K","TRUE","","","","2019, 2020, 2021, 2022","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","TRUE","TRUE"
"DM3","Ambulante Fälle","AMBLEIST","AMBLEISTZEIT","Uhrzeit","Format SSMM","","alphanum.","4","K","TRUE","","","","2019, 2020, 2021, 2022","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","TRUE","TRUE"
"DM3","Ambulante Fälle","AMBLEIST","TSVGART","TSVG-Vermittlungs-/Kontakt-Art","","","numerisch","1","K","TRUE","1","5","1 = TSS-Terminfall;
 2 = TSS-Akutfall;
 3 = HA-Vermittlungsfall;
 4 = offene Sprechstunde nach Anwendung der Begrenzungsregelung;
 5 = Neupatient","2019, 2020, 2021, 2022","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","TRUE","TRUE"
"DM3","Ambulante Fälle","AMBLEIST","TSVGDAT","TSVG-Datumsangabe","Nach Feld TSVG-Vermittlungs-/Kontakt-Art wie folgt:
 Falls Feld 10 = 1 oder 2, Datum der Kontaktaufnahme bei der TSS (s. Hinweis 13)
 Falls Feld 10 = 4, Datum des ersten Besuchs einer offenen Sprechstunde in der TSVG-Konstellation im dritten Quartal 2020 (nur im dritten Quartal 2020 anzugeben)
 Format JJJJMMTT","","numerisch","8","K","TRUE","","","","2019, 2020, 2021, 2022","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","TRUE","TRUE"
"DM3","Ambulante Fälle","AMBLEIST","TSVGARZT","TSVG-Arztgruppe","EBM-Kapitel/-Unterabschnitt des für diese Arztgruppe spezifischen EBM-Teils","","alphanum.","..6","K","TRUE","","","","2019, 2020, 2021, 2022","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","TRUE","TRUE"
"DM3","Ambulante Fälle","AMBLEIST","TSVGBSNRPSEUDO","(N)BSNR des Facharztes bei TSVG-Hausarztvermittlung","","","numerisch","12","K","TRUE","","","","2019, 2020, 2021, 2022","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","TRUE","TRUE"
"DM3","Ambulante Fälle","AMBLEIST","TSVGBSNRKV","Regionalkennzeichen der (Neben-)Betriebsstätte des Facharztes bei TSVG-Hausarztvermittlung","KV-Landes- oder Bezirksstellenschlüssel; regionale Zuordnung in Form des Landes- oder Bezirksstellenschlüssels der Kassenärztlichen Vereinigung","","numerisch","2","K","TRUE","","","","2019, 2020, 2021, 2022","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","TRUE","TRUE"
"DM3","Ambulante Fälle","AMBLEIST","ZWEITMEIN","Zweitmeinungskennung","","","numerisch","2","K","TRUE","","","01 = Mandeloperation;
 02 = Gebärmutterentfernung;
 03 = Schulterarthroskopie;
 04 = Diabetisches Fußsyndrom;
 05 = Knieendoprothese (gültig ab Q1/2021);
 06 = Eingriffe an der Wirbelsäule (gültig ab Q4/2021);
 07 = Eingriffe am Herzen (gültig ab Q2/2022)
 ggf. weitere Werte gemäß Technischer Anlage","2019, 2020, 2021, 2022","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","TRUE","TRUE"
"DM3","Ambulante Fälle","AMBLEIST","GONRBEWERT","Bewertung der Gebührenordnungsnummer","Nur für selektivvertragliche Leistungen; in Euro und zum Abzugszeitpunkt bestmöglich ermittelt.","","alphanum.","2","K","TRUE","","","","2019, 2020, 2021, 2022","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","TRUE","TRUE"
"DM3","Ambulante Fälle","AMBOPS","VSID","Einjähriges Pseudonym / Arbeitsnummer des Versicherten","Versicherten-ID zum Berichtjahr (Pseudonym). Dient zur Verknüpfung zwischen Tabellen innerhalb eines Berichtsjahres. Gemäß § 4 Abs. 4 von der Datensammelstelle zum periodenbezogenen Lieferpseudonym erzeugt.","Im Allgemeinen hat eine natürliche Person (PSID) innerhalb eines Berichtsjahres nur eine VSID. Mehrere VSID existieren nur, wenn diese Person innerhalb des Jahres die Versicherung gewechselt hat.","numerisch","9","M","FALSE","","","","2019, 2020, 2021, 2022","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","TRUE","TRUE"
"DM3","Ambulante Fälle","AMBOPS","PSID","Periodenübergreifendes Pseudonym","Überjährige Versicherten-ID (Pseudonym). Dient zur Verknüpfung zwischen Tabellen (ein- und überjährig).","Im Allgemeinen hat eine natürliche Person (PSID) innerhalb eines Berichtsjahres nur eine VSID. Mehrere VSID existieren nur, wenn diese Person innerhalb des Jahres die Versicherung gewechselt hat.","VarBinary","32","M","FALSE","","","","2019, 2020, 2021, 2022","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","TRUE","TRUE"
"DM3","Ambulante Fälle","AMBOPS","DATENMODELL","","Die Daten sind in Abhängigkeit der Berichtsjahre auf unterschiedliche Datenmodelle aufgeteilt. Nicht alle Daten sind in allen Datenmodellen und für alle Berichtsjahre verfügbar oder haben je nach Datenmodell unterschiedliche Spaltennamen.","","numerisch","1","M","FALSE","1","3","","2019, 2020, 2021, 2022","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","TRUE","TRUE"
"DM3","Ambulante Fälle","AMBOPS","BJAHR","Berichtsjahr","Berichtsjahr, zu dem die Lieferung gehört, im Format JJJJ","","numerisch","4","M","FALSE","1900","2500","","2019, 2020, 2021, 2022","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","TRUE","TRUE"
"DM3","Ambulante Fälle","AMBOPS","FALLIDAMB","Fall-ID des ambulanten Arztfalls","Technische Fall-ID zur Verknüpfung mit Satzart AMBFALL","Die Fall-ID ist eindeutig je Berichtsjahr und Krankenkasse. Da die VSID eindeutig je Berichtsjahr und Krankenkasse ist, sollte eine Verknüpfung über eine Fall-ID auch immer zusätzlich eine Verknüpfung über die VSID beinhalten.","numerisch","1..11","M","FALSE","","","","2019, 2020, 2021, 2022","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","TRUE","TRUE"
"DM3","Ambulante Fälle","AMBOPS","OPS","OPS-Kode","OPS-Kode wie in der Abrechnung enthalten, inkl. aller Sonderzeichen","","alphanum.","..12","M","FALSE","","","","2019, 2020, 2021, 2022","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","TRUE","TRUE"
"DM3","Ambulante Fälle","AMBOPS","OPSLOKAL","Lokalisation","","Aufgrund von Fehlern in den Daten wurde ein erweiterter Datentyp gewählt.","alphanum.","1","K","TRUE","","","R = rechts;
 L = links;
 B = beidseitig","2019, 2020, 2021, 2022","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","TRUE","TRUE"
"DM3","Ambulante Fälle","AMBOPS","OPSDAT","Eingriffsdatum","Falls vorhanden; Format JJJJMMDD","","numerisch","8","K","TRUE","","","","2019, 2020, 2021, 2022","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","TRUE","TRUE"
"DM3","Ambulante Fälle","ZAHNFALL","VSID","Einjähriges Pseudonym / Arbeitsnummer des Versicherten","Versicherten-ID zum Berichtjahr (Pseudonym). Dient zur Verknüpfung zwischen Tabellen innerhalb eines Berichtsjahres. Gemäß § 4 Abs. 4 von der Datensammelstelle zum periodenbezogenen Lieferpseudonym erzeugt.","Im Allgemeinen hat eine natürliche Person (PSID) innerhalb eines Berichtsjahres nur eine VSID. Mehrere VSID existieren nur, wenn diese Person innerhalb des Jahres die Versicherung gewechselt hat.","numerisch","9","M","FALSE","","","","2019, 2020, 2021, 2022","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","TRUE","TRUE"
"DM3","Ambulante Fälle","ZAHNFALL","PSID","Periodenübergreifendes Pseudonym","Überjährige Versicherten-ID (Pseudonym). Dient zur Verknüpfung zwischen Tabellen (ein- und überjährig).","Im Allgemeinen hat eine natürliche Person (PSID) innerhalb eines Berichtsjahres nur eine VSID. Mehrere VSID existieren nur, wenn diese Person innerhalb des Jahres die Versicherung gewechselt hat.","VarBinary","32","M","FALSE","","","","2019, 2020, 2021, 2022","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","TRUE","TRUE"
"DM3","Ambulante Fälle","ZAHNFALL","DATENMODELL","","Die Daten sind in Abhängigkeit der Berichtsjahre auf unterschiedliche Datenmodelle aufgeteilt. Nicht alle Daten sind in allen Datenmodellen und für alle Berichtsjahre verfügbar oder haben je nach Datenmodell unterschiedliche Spaltennamen.","","numerisch","1","M","FALSE","1","3","","2019, 2020, 2021, 2022","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","TRUE","TRUE"
"DM3","Ambulante Fälle","ZAHNFALL","BJAHR","Berichtsjahr","Berichtsjahr, zu dem die Lieferung gehört, im Format JJJJ","","numerisch","4","M","FALSE","1900","2500","","2019, 2020, 2021, 2022","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","TRUE","TRUE"
"DM3","Ambulante Fälle","ZAHNFALL","LEISTQ","Leistungsquartal","Falls BEHANDARTZAHN = KC (Konservierend chirurgische Leistungen) oder = KF (Kieferorthopädische Leistungen), Format JJJJQ","","numerisch","5","K","TRUE","….1","….4","","2019, 2020, 2021, 2022","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","TRUE","TRUE"
"DM3","Ambulante Fälle","ZAHNFALL","FALLIDZAHN","Fall-ID des ambulanten Zahnarztfalls","Technische Fall-ID zur Verknüpfung mit Satzarten ZAHNLEISTund ZAHNBEF","Die Fall-ID ist eindeutig je Berichtsjahr und Krankenkasse. Da die VSID eindeutig je Berichtsjahr und Krankenkasse ist, sollte eine Verknüpfung über eine Fall-ID auch immer zusätzlich eine Verknüpfung über die VSID beinhalten.","numerisch","1..11","M","FALSE","","","","2019, 2020, 2021, 2022","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","TRUE","TRUE"
"DM3","Ambulante Fälle","ZAHNFALL","ZANRPSEUDO","Pseudonym (überjährig) der Zahnarztnummer","Pseudonym der lebenslangen zentrale Zahnarztnummer. (Platzhalter: Für Abrechnungen ab Abrechnungsquartal 2/2022 und Abrechnungsmonat April 2022.)","","numerisch","12","K","TRUE","","","","2019, 2020, 2021, 2022","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","TRUE","TRUE"
"DM3","Ambulante Fälle","ZAHNFALL","ZANRABRPSEUDO","Pseudonym des Zahnarztes in der abrechnenden Zahnartpraxis","Pseudonym der ""Zahnarztnummer"" für Abrechnungen bis 30.06.2021, Pseudonym der ""Abrechnungsnummer"" für Abrechnungen ab 01.07.2021","","numerisch","12","M","FALSE","","","","2019, 2020, 2021, 2022","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","TRUE","TRUE"
"DM3","Ambulante Fälle","ZAHNFALL","ZAKZV","KZV-Bereich des Zahnarztes","KZV-Bereich des Zahnarztes. 
 Entspricht für Abrechnungen ab Abrechnungsquartal 03/2021 und Abrechnungsmonat Juli 2021 der zweiten und dritten Stelle der Abrechnungsnummer.","S.6 und S.7 in diesem Dokument https://www.gkv-datenaustausch.de/media/dokumente/leistungserbringer_1/zahnaerzte/technische_anlagen___aktuell_1/20230413_Anhang_1_zur_TA_TP2__V_3.1_oA.pdf","numerisch","2","K","TRUE","","","","2019, 2020, 2021, 2022","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","TRUE","TRUE"
"DM3","Ambulante Fälle","ZAHNFALL","BEHANDARTZAHN","Behandlungsart","","Aufgrund von Fehlern in den Daten wurde ein erweiterter Datentyp gewählt.","alphanum.","2","M","FALSE","","","KC = Konservierend chirurgische Leistungen;
 KB = Leistungen bei Kieferbruch und Kiefergelenkerkrankungen;
 KF = Kieferorthopädische Leistungen;
 PA = Leistungen bei Paradonthose;
 ZE = Zahnersatz-Leistungen","2019, 2020, 2021, 2022","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","TRUE","TRUE"
"DM3","Ambulante Fälle","ZAHNFALL","BEGINNDATZAHN","Datum Beginn der Behandlung","Format JJJJMMTT. Nicht für KF-Fälle (Kieferorthopädie) zu übermitteln. Für PA- (Paradonthose), KB- (Kieferbruch) und ZE-Fälle (Zahnersatz-Leistungen) nicht quartalsbezogen, sondern Beginndatum des gesamten Behandlungsfalls. Falls  BEHANDARTZAHN = PA oder = ZE: Datum der Planausstellung.","","numerisch","8","K","TRUE","","","","2019, 2020, 2021, 2022","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","TRUE","TRUE"
"DM3","Ambulante Fälle","ZAHNFALL","ENDEDATZAHN","Datum Ende der Behandlung","Format JJJJMMTT. 
  
  Nicht für KF-Fälle (Kieferorthopädie) zu übermitteln. Für PA- (Paradonthose), KB- (Kieferbruch) und ZE-Fälle (Zahnersatz) nicht quartalsbezogen, sondern Enddatum des gesamten Behandlungsfalls. Falls BEHANDARTZAHN = PA oder = ZE: Datum des Behandlungsendes oder Eingliederungsdatums.","","numerisch","8","K","TRUE","","","","2019, 2020, 2021, 2022","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","TRUE","TRUE"
"DM3","Ambulante Fälle","ZAHNFALL","FALLKOZAHN","Geldbetrag","Summe der abgerechneten Vergütung aus dem Honorar inkl. in Euro bewerteten Leistungen inkl. zwei Nachkommastellen. 
  
  Für KF-Fälle (Kieferorthopädie) sind etwaige Laborkosten enthalten, sonst ohne etwaige Laborkosten. Für KF-Fälle ist außerdem der Gesamtbetrag Begleitleistungen enthalten.","","numerisch","1..12(,2)","M","FALSE","","","","2019, 2020, 2021, 2022","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","TRUE","TRUE"
"DM3","Ambulante Fälle","ZAHNFALL","EIGENLABOR","Geldbetrag Eigenlabor","Falls BEHANDARTZAHN = KB (Kieferbruch) oder KF (Kieferorthopädie), Gesamtkosten Eigenlabor in Euro","","numerisch","..12(,2)","K","TRUE","","","","2019, 2020, 2021, 2022","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","TRUE","TRUE"
"DM3","Ambulante Fälle","ZAHNFALL","FREMDLABOR","Geldbetrag Fremdlabor","Falls BEHANDARTZAHN = KB (Kieferbruch) oder KF (Kieferorthopädie), Gesamtkosten Eigenlabor in Euro","","numerisch","..12(,2)","K","TRUE","","","","2019, 2020, 2021, 2022","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","TRUE","TRUE"
"DM3","Ambulante Fälle","ZAHNFALL","INANSPRARTZAHN","Art der Inanspruchnahme","Fall BEHANDARTZAHN = KF (Kieferorthopädie)","Aufgrund von Fehlern in den Daten wurde ein erweiterter Datentyp gewählt.","alphanum.","1","K","TRUE","","","A = Regelbehandlung;
 F = Frühbehandlung;
 V = Verlängerungsbehandlung;
 L = Leerquartal;
 D = Diagnostik vor der Behandlung bzw. Einzelmaßnahmen außerhalb der laufenden Behandlung;
 N = Notfallvertretung;
 R = Retentionsquartal","2019, 2020, 2021, 2022","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","TRUE","TRUE"
"DM3","Ambulante Fälle","ZAHNLEIST","VSID","Einjähriges Pseudonym / Arbeitsnummer des Versicherten","Versicherten-ID zum Berichtjahr (Pseudonym). Dient zur Verknüpfung zwischen Tabellen innerhalb eines Berichtsjahres. Gemäß § 4 Abs. 4 von der Datensammelstelle zum periodenbezogenen Lieferpseudonym erzeugt.","Im Allgemeinen hat eine natürliche Person (PSID) innerhalb eines Berichtsjahres nur eine VSID. Mehrere VSID existieren nur, wenn diese Person innerhalb des Jahres die Versicherung gewechselt hat.","numerisch","9","M","FALSE","","","","2019, 2020, 2021, 2022","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","TRUE","TRUE"
"DM3","Ambulante Fälle","ZAHNLEIST","PSID","Periodenübergreifendes Pseudonym","Überjährige Versicherten-ID (Pseudonym). Dient zur Verknüpfung zwischen Tabellen (ein- und überjährig).","Im Allgemeinen hat eine natürliche Person (PSID) innerhalb eines Berichtsjahres nur eine VSID. Mehrere VSID existieren nur, wenn diese Person innerhalb des Jahres die Versicherung gewechselt hat.","VarBinary","32","M","FALSE","","","","2019, 2020, 2021, 2022","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","TRUE","TRUE"
"DM3","Ambulante Fälle","ZAHNLEIST","DATENMODELL","","Die Daten sind in Abhängigkeit der Berichtsjahre auf unterschiedliche Datenmodelle aufgeteilt. Nicht alle Daten sind in allen Datenmodellen und für alle Berichtsjahre verfügbar oder haben je nach Datenmodell unterschiedliche Spaltennamen.","","numerisch","1","M","FALSE","1","3","","2019, 2020, 2021, 2022","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","TRUE","TRUE"
"DM3","Ambulante Fälle","ZAHNLEIST","BJAHR","Berichtsjahr","Berichtsjahr, zu dem die Lieferung gehört, im Format JJJJ","","numerisch","4","M","FALSE","1900","2500","","2019, 2020, 2021, 2022","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","TRUE","TRUE"
"DM3","Ambulante Fälle","ZAHNLEIST","FALLIDZAHN","Fall-ID des ambulanten Zahnarztfalls","Technische Fall-ID zur Verknüpfung mit Satzart ZAHNFALL","Die Fall-ID ist eindeutig je Berichtsjahr und Krankenkasse. Da die VSID eindeutig je Berichtsjahr und Krankenkasse ist, sollte eine Verknüpfung über eine Fall-ID auch immer zusätzlich eine Verknüpfung über die VSID beinhalten.","numerisch","1..11","M","FALSE","","","","2019, 2020, 2021, 2022","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","TRUE","TRUE"
"DM3","Ambulante Fälle","ZAHNLEIST","LEISTDAT","Datum der Leistung","Format JJJJMMTT
  
  Für PA- (Paradonthose) und ZE-Fälle (Zahnersatz) Datum der Planausstellung,
  für KF-Fälle (Kieferorthopädie) nur bei Begleitleistungen","","numerisch","8","K","TRUE","","","","2019, 2020, 2021, 2022","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","TRUE","TRUE"
"DM3","Ambulante Fälle","ZAHNLEIST","ZAHN","Zahnangabe Beschreibung codiert","Gemäß Technische Anlage Schlüsselverzeichnis Anhang 2, Abschnitt 4. Nicht für PA-Fälle (Paradonthose).","","alphanum.","..5","K","TRUE","","","","2019, 2020, 2021, 2022","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","TRUE","TRUE"
"DM3","Ambulante Fälle","ZAHNLEIST","GEBNR","Gebührennummer","Gemäß Technische Anlage Schlüsselverzeichnis Anhang 2, Abschnitt 1","","alphanum.","1..25","M","FALSE","","","","2019, 2020, 2021, 2022","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","TRUE","TRUE"
"DM3","Ambulante Fälle","ZAHNLEIST","GEBPOS","Positionsangabe Beschreibung codiert","Gemäß Technische Anlage. Wert laut Bemerkungsfeld im Schlüsselverzeichnis Anhang 2, Abschnitt 1. Nicht für PA- (Paradonthose) und ZE-Fälle (Zahnersatz).","","alphanum.","..5","K","TRUE","","","","2019, 2020, 2021, 2022","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","TRUE","TRUE"
"DM3","Ambulante Fälle","ZAHNLEIST","GEBNRZZAHL","Anzahl der Gebührennummern","Anzahl der abgerechneten Gebührennummern; falls nicht vorhanden = 1.","Dieser Wert gibt die Anzahl der abgerechneten Gebührennummern des Einheitlichen Bewertungsmaßstabes BEMA an.","numerisch","1..4","M","FALSE","","","","2019, 2020, 2021, 2022","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","TRUE","TRUE"
"DM3","Ambulante Fälle","ZAHNBEF","VSID","Einjähriges Pseudonym / Arbeitsnummer des Versicherten","Versicherten-ID zum Berichtjahr (Pseudonym). Dient zur Verknüpfung zwischen Tabellen innerhalb eines Berichtsjahres. Gemäß § 4 Abs. 4 von der Datensammelstelle zum periodenbezogenen Lieferpseudonym erzeugt.","Im Allgemeinen hat eine natürliche Person (PSID) innerhalb eines Berichtsjahres nur eine VSID. Mehrere VSID existieren nur, wenn diese Person innerhalb des Jahres die Versicherung gewechselt hat.","numerisch","9","M","FALSE","","","","2019, 2020, 2021, 2022","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","TRUE","TRUE"
"DM3","Ambulante Fälle","ZAHNBEF","PSID","Periodenübergreifendes Pseudonym","Überjährige Versicherten-ID (Pseudonym). Dient zur Verknüpfung zwischen Tabellen (ein- und überjährig).","Im Allgemeinen hat eine natürliche Person (PSID) innerhalb eines Berichtsjahres nur eine VSID. Mehrere VSID existieren nur, wenn diese Person innerhalb des Jahres die Versicherung gewechselt hat.","VarBinary","32","M","FALSE","","","","2019, 2020, 2021, 2022","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","TRUE","TRUE"
"DM3","Ambulante Fälle","ZAHNBEF","DATENMODELL","","Die Daten sind in Abhängigkeit der Berichtsjahre auf unterschiedliche Datenmodelle aufgeteilt. Nicht alle Daten sind in allen Datenmodellen und für alle Berichtsjahre verfügbar oder haben je nach Datenmodell unterschiedliche Spaltennamen.","","numerisch","1","M","FALSE","1","3","","2019, 2020, 2021, 2022","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","TRUE","TRUE"
"DM3","Ambulante Fälle","ZAHNBEF","BJAHR","Berichtsjahr","Berichtsjahr, zu dem die Lieferung gehört, im Format JJJJ","","numerisch","4","M","FALSE","1900","2500","","2019, 2020, 2021, 2022","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","TRUE","TRUE"
"DM3","Ambulante Fälle","ZAHNBEF","FALLIDZAHN","Fall-ID des ambulanten Zahnarztfalls","Technische Fall-ID zur Verknüpfung mit Satzart ZAHNFALL","Die Fall-ID ist eindeutig je Berichtsjahr und Krankenkasse. Da die VSID eindeutig je Berichtsjahr und Krankenkasse ist, sollte eine Verknüpfung über eine Fall-ID auch immer zusätzlich eine Verknüpfung über die VSID beinhalten.","numerisch","1..11","M","FALSE","","","","2019, 2020, 2021, 2022","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","TRUE","TRUE"
